srno,mobmake,hubid,hubpincode,pickuppartnerid,deliverypartnerid,insuranceCompanyId,custpincodecategory,claimtype,custpincode,memcreateddate,mobilepurchasedate,claimintdate,servicecntrid,pickupStartdate,tat_in_days
2838627,AN,21,110015,233,233,131,A,ADLD,302025,10/25/2017,1/19/2017,2/4/2018,4668,2/8/2018,12
2883976,T,1,400059,233,233,228,B,ADLD,641652,2/2/2018,12/29/2016,2/18/2018,4011,2/19/2018,16
2880785,AF,7,500004,233,233,131,A,ADLD,500018,2/18/2017,2/15/2017,2/17/2018,4403,2/21/2018,9
2897102,Y,2,110018,233,233,131,A,ADLD,110020,1/20/2018,12/14/2017,2/22/2018,4147,2/24/2018,12
2883197,AN,4,600024,233,233,131,C,ADLD,626101,12/12/2017,12/9/2017,2/18/2018,4490,2/28/2018,11
2940588,AJ,2,110018,233,233,228,A,ADLD,110029,1/26/2018,12/9/2017,3/5/2018,4388,3/10/2018,10
2939074,C,3,560011,233,233,131,B,ADLD,571130,3/6/2017,3/6/2017,3/4/2018,4461,3/6/2018,18
2961384,F,1,400059,233,233,131,A,ADLD,302016,3/12/2017,3/4/2017,3/9/2018,4011,3/15/2018,21
2970355,AM,2,110018,308,233,131,A,ADLD,110044,2/23/2018,1/25/2018,3/11/2018,4092,3/22/2018,12
3052101,AJ,27,110034,233,233,228,A,ADLD,110029,3/17/2018,9/7/2016,4/3/2018,4388,4/7/2018,13
3029405,C,1,400059,233,233,131,A,ADLD,400102,6/30/2016,6/29/2016,3/28/2018,4545,4/4/2018,14
3073427,AN,26,560066,233,233,131,A,ADLD,600073,9/26/2017,9/13/2017,4/10/2018,5001,4/14/2018,10
3092363,AJ,25,560037,308,245,131,A,ADLD,560004,7/17/2017,6/15/2017,4/17/2018,4460,4/23/2018,10
2831740,AE,2,110018,233,233,131,A,ADLD,110063,4/28/2017,4/18/2017,2/2/2018,4093,2/14/2018,14
3007716,AN,7,500004,233,233,131,A,ADLD,500079,8/8/2017,8/7/2017,3/22/2018,4403,3/26/2018,10
2910061,AI,7,500004,233,233,131,B,ADLD,530017,2/23/2018,2/23/2018,2/26/2018,4474,3/4/2018,17
2968904,C,2,110018,233,233,131,A,ADLD,110043,1/19/2018,12/29/2016,3/10/2018,4091,3/16/2018,14
3056118,AN,7,500004,233,233,131,A,ADLD,500004,12/4/2017,12/1/2017,4/5/2018,4403,4/11/2018,8
3022477,Z,12,302006,233,233,131,B,ADLD,342011,3/24/2018,3/23/2018,3/26/2018,4392,3/31/2018,10
2845362,C,5,380009,233,233,131,B,ADLD,395007,1/19/2018,10/27/2017,2/6/2018,4546,2/10/2018,12
2973891,AJ,23,400001,233,233,131,B,ADLD,410206,11/14/2017,5/27/2017,3/13/2018,4398,3/16/2018,15
3075179,AN,21,110015,233,233,131,A,ADLD,160059,10/23/2017,10/15/2017,4/11/2018,4580,4/15/2018,8
2841145,C,11,641012,233,233,131,A,ADLD,641034,3/16/2017,3/16/2017,2/5/2018,4492,2/9/2018,14
2851368,C,8,700064,233,233,131,A,ADLD,700072,4/11/2017,4/11/2017,2/8/2018,4500,2/13/2018,14
2854526,AN,17,800001,201,233,131,D,ADLD,854315,4/14/2017,4/12/2017,2/9/2018,4538,2/19/2018,13
2949163,AJ,3,560011,233,233,131,A,ADLD,560053,5/5/2017,5/2/2017,3/7/2018,4460,3/10/2018,11
2980168,C,2,110018,233,233,131,A,ADLD,122004,2/16/2018,2/12/2018,3/14/2018,4550,3/26/2018,12
3059046,C,8,700064,233,233,131,A,ADLD,700029,12/23/2017,12/22/2017,4/5/2018,4511,4/7/2018,14
2871548,AJ,27,110034,233,233,228,A,ADLD,110001,8/19/2017,10/21/2015,2/14/2018,4388,4/7/2018,15
2838502,AN,2,110018,233,233,131,B,ADLD,132103,2/14/2017,2/9/2017,2/4/2018,4147,2/9/2018,8
2871763,AN,2,110018,233,233,131,A,ADLD,110024,5/25/2017,5/24/2017,2/14/2018,4147,2/16/2018,14
2997257,AN,21,110015,308,233,131,A,ADLD,110080,8/23/2016,8/19/2016,3/19/2018,4580,3/21/2018,11
2991191,AJ,23,400001,233,233,131,A,ADLD,411038,9/1/2017,8/31/2017,3/17/2018,4398,3/24/2018,10
2988083,AN,22,400104,233,233,131,C,ADLD,431701,2/20/2018,7/26/2017,3/16/2018,4581,3/23/2018,14
2968896,AJ,23,400001,233,245,131,A,ADLD,380027,9/7/2017,5/11/2017,3/10/2018,4398,3/18/2018,13
2837279,C,8,700064,233,233,131,A,ADLD,700015,10/11/2017,10/10/2017,2/3/2018,4500,2/6/2018,13
2892782,AI,6,160059,233,233,131,C,ADLD,141001,1/11/2018,1/11/2018,2/21/2018,4437,2/28/2018,17
2927607,AN,3,560011,308,233,228,A,ADLD,560043,2/8/2018,1/18/2018,3/1/2018,4467,3/5/2018,10
2977472,AA,24,110092,233,233,228,B,ADLD,842001,9/1/2017,3/7/2017,3/13/2018,4150,3/19/2018,14
2945670,AI,23,400001,233,245,131,A,ADLD,380005,3/1/2018,3/1/2018,3/6/2018,4398,3/22/2018,17
2822241,AN,21,110015,233,233,131,B,ADLD,147004,7/17/2017,7/14/2017,1/30/2018,4580,2/3/2018,13
2842449,AJ,1,400059,233,233,131,A,ADLD,400080,5/13/2017,5/12/2017,2/5/2018,4398,2/8/2018,12
2833859,AN,21,110015,233,233,131,B,ADLD,211001,5/6/2017,5/5/2017,2/3/2018,4580,2/12/2018,15
2865066,AJ,2,110018,233,233,228,A,ADLD,110092,8/2/2017,10/28/2016,2/12/2018,4388,2/19/2018,11
2884116,AJ,2,110018,233,233,228,B,ADLD,131028,6/6/2017,6/2/2016,2/19/2018,4388,2/23/2018,12
2863623,AN,22,400104,233,233,131,A,ADLD,421203,4/9/2017,4/6/2017,2/12/2018,4581,2/24/2018,12
2907281,AN,21,110015,233,233,131,A,ADLD,201301,3/30/2017,3/23/2017,2/26/2018,4580,3/1/2018,10
2958175,C,2,110018,233,233,228,A,ADLD,201304,2/21/2018,2/17/2017,3/9/2018,4091,3/15/2018,11
2958067,AK,2,110018,233,233,131,A,ADLD,110002,3/20/2017,3/19/2017,3/9/2018,4149,3/14/2018,14
2991489,AJ,6,160059,233,233,131,B,ADLD,160003,6/20/2017,6/17/2017,3/17/2018,4437,3/19/2018,11
2975901,C,2,110018,233,233,131,A,ADLD,201304,11/4/2017,11/3/2017,3/13/2018,4550,3/17/2018,13
2980029,AJ,23,400001,308,233,131,A,ADLD,400049,8/13/2017,8/13/2017,3/14/2018,4398,3/23/2018,10
2996068,AN,22,400104,233,233,131,A,ADLD,410501,2/22/2018,4/14/2017,3/19/2018,4581,3/26/2018,17
3004723,S,24,110092,233,233,131,A,ADLD,201013,11/3/2017,6/22/2017,3/21/2018,4150,3/26/2018,10
3004022,AJ,2,110018,233,233,131,A,ADLD,201001,3/5/2018,3/5/2018,3/21/2018,4388,3/26/2018,12
2978905,AJ,27,110034,233,233,228,B,ADLD,334001,1/4/2018,11/21/2017,3/14/2018,4388,3/29/2018,11
3048403,AN,22,400104,233,233,131,A,ADLD,380058,5/8/2017,5/5/2017,4/2/2018,4581,4/7/2018,13
3024152,AN,21,110015,233,233,131,B,ADLD,131001,3/1/2018,8/2/2017,3/27/2018,4580,4/10/2018,13
2971698,AD,3,560011,233,245,131,A,ADLD,560102,2/21/2018,2/19/2018,3/12/2018,4468,3/16/2018,11
2823700,AN,21,110015,233,233,131,B,ADLD,148001,10/30/2017,8/28/2017,1/31/2018,4580,2/6/2018,12
2974119,AJ,2,110018,233,233,131,A,ADLD,110094,2/22/2018,7/6/2017,3/13/2018,4388,3/17/2018,11
2978729,C,6,160059,233,233,228,B,ADLD,147002,1/20/2018,1/20/2018,3/14/2018,4549,3/15/2018,11
2950427,AN,22,400104,233,233,131,A,ADLD,411017,4/24/2017,4/22/2017,3/7/2018,4581,3/13/2018,16
2973299,AJ,2,110018,233,233,228,A,ADLD,121001,2/23/2018,2/16/2018,3/13/2018,4388,3/17/2018,11
3010543,AN,22,400104,233,233,131,B,ADLD,395009,7/6/2017,7/4/2017,3/23/2018,4581,3/27/2018,15
3036485,AE,1,400059,233,233,131,A,ADLD,382721,3/12/2018,3/12/2018,3/29/2018,4015,4/7/2018,15
2823641,C,3,560011,233,245,131,A,ADLD,560085,2/7/2017,2/6/2017,1/31/2018,4461,2/5/2018,14
2896486,X,1,400059,233,233,131,A,ADLD,110075,3/1/2017,3/1/2017,2/22/2018,4013,2/28/2018,15
2879418,AN,8,700064,233,233,131,A,ADLD,700025,10/12/2017,10/5/2017,2/17/2018,4499,2/19/2018,11
2906702,AN,22,400104,201,233,131,D,ADLD,445302,12/24/2017,12/21/2017,2/25/2018,4581,3/2/2018,15
3057893,AJ,8,700064,233,233,131,B,ADLD,781001,5/14/2017,5/10/2017,4/5/2018,4499,4/7/2018,13
2840781,AN,21,110015,233,233,131,B,ADLD,123501,12/6/2017,12/19/2017,2/5/2018,4580,2/15/2018,14
3045245,AD,2,110018,233,233,228,A,ADLD,110045,5/2/2017,1/20/2017,4/2/2018,4148,4/7/2018,9
3049128,AN,21,110015,233,233,131,C,ADLD,332001,5/29/2017,5/25/2017,4/3/2018,4580,4/17/2018,13
2838683,AJ,17,800001,233,233,228,A,ADLD,800020,9/2/2017,2/15/2017,2/4/2018,4370,2/17/2018,14
2860193,AN,22,400104,233,245,131,B,ADLD,360005,10/2/2017,9/23/2017,2/10/2018,4581,2/15/2018,12
2820035,C,2,110018,233,233,131,A,ADLD,201301,11/6/2017,11/2/2017,1/30/2018,4091,2/3/2018,14
2842974,AJ,6,160059,233,233,131,B,ADLD,160102,3/10/2017,3/4/2017,2/6/2018,4437,2/10/2018,8
2852673,AM,7,500004,233,233,131,C,ADLD,531173,10/12/2017,10/11/2017,2/8/2018,4475,2/13/2018,16
2889671,AF,3,560011,233,233,131,A,ADLD,560049,7/31/2017,7/31/2017,2/20/2018,4460,2/22/2018,8
2890227,AN,21,110015,233,233,228,A,ADLD,122016,1/30/2018,6/16/2017,2/20/2018,4580,2/26/2018,8
2904317,AN,3,560011,308,233,131,A,ADLD,560100,12/4/2017,12/3/2017,2/24/2018,4467,2/28/2018,11
2895998,C,1,400059,233,233,131,A,ADLD,400607,5/24/2016,3/15/2016,2/22/2018,4545,2/26/2018,14
2943368,AJ,8,700064,233,233,131,A,ADLD,700001,6/1/2016,4/26/2016,3/5/2018,4499,3/11/2018,9
2988284,AN,26,560066,233,233,131,A,ADLD,560002,11/23/2017,11/23/2017,3/16/2018,5001,3/19/2018,9
2993215,C,2,110018,233,233,228,A,ADLD,110018,6/7/2017,1/2/2017,3/17/2018,4550,3/21/2018,18
2991165,S,24,110092,233,233,131,B,ADLD,133001,7/29/2017,7/19/2017,3/17/2018,4150,3/21/2018,13
2962763,AN,26,560066,233,233,131,A,ADLD,600100,5/17/2017,5/15/2017,3/10/2018,5001,3/24/2018,9
2990254,C,8,700064,233,233,131,A,ADLD,700019,9/26/2016,9/25/2016,3/17/2018,4511,3/20/2018,19
3001135,AR,1,400059,233,233,131,B,ADLD,208017,9/9/2017,8/31/2017,3/20/2018,4011,3/24/2018,15
3052890,AN,21,110015,233,233,131,A,ADLD,110058,6/5/2017,6/3/2017,4/4/2018,4580,4/7/2018,9
3082393,AN,21,110015,233,233,131,A,ADLD,122003,12/25/2017,12/24/2017,4/13/2018,4580,4/18/2018,13
3008606,AD,2,110018,233,233,228,A,ADLD,110092,2/20/2018,2/19/2018,3/22/2018,4148,3/31/2018,11
2924925,AN,21,110015,233,233,131,A,ADLD,122051,9/4/2017,8/30/2017,2/28/2018,4580,3/14/2018,8
2833351,AN,3,560011,233,233,131,A,ADLD,560067,10/16/2016,10/14/2016,2/3/2018,4467,2/6/2018,7
2840711,T,1,400059,233,233,131,A,ADLD,400092,4/18/2017,12/10/2016,2/5/2018,4013,2/8/2018,13
2973223,AN,21,110015,233,233,131,B,ADLD,123001,1/1/2018,12/31/2017,3/13/2018,4580,3/22/2018,9
3014649,AJ,27,110034,233,233,228,B,ADLD,124507,2/28/2018,2/20/2018,3/24/2018,4388,3/30/2018,13
2844003,AN,3,560011,233,233,131,A,ADLD,560083,5/12/2017,5/12/2017,2/6/2018,4467,2/9/2018,9
3047024,Y,1,400059,233,233,131,A,ADLD,400082,4/13/2017,4/13/2017,4/2/2018,4581,4/10/2018,15
2847618,AD,7,500004,233,233,228,A,ADLD,500008,10/15/2017,6/30/2017,2/7/2018,4478,2/11/2018,10
2854629,C,6,160059,233,233,131,B,ADLD,144004,2/27/2017,2/11/2017,2/9/2018,4549,2/16/2018,13
2957617,AN,21,110015,233,233,131,C,ADLD,124202,7/8/2017,6/16/2017,3/8/2018,4580,3/20/2018,10
2988035,H,1,400059,233,233,228,A,ADLD,110047,6/18/2017,10/28/2016,3/16/2018,4011,3/19/2018,18
2883952,G,1,400059,233,233,131,B,ADLD,721304,10/21/2017,10/20/2017,2/18/2018,4011,2/21/2018,17
2818739,AN,22,400104,233,233,131,A,ADLD,400059,8/26/2017,8/24/2017,1/30/2018,4581,2/3/2018,19
2826978,AN,21,110015,233,233,131,A,ADLD,201009,12/27/2017,11/13/2017,2/1/2018,4580,2/4/2018,9
2850141,AD,3,560011,233,233,228,A,ADLD,560064,1/2/2018,7/18/2016,2/7/2018,4468,2/8/2018,9
2858651,C,2,110018,233,233,131,A,ADLD,110026,7/20/2017,7/20/2017,2/10/2018,4091,2/16/2018,16
2833070,C,7,500004,233,233,228,A,ADLD,500026,12/13/2017,5/2/2016,2/2/2018,4477,2/8/2018,16
2884050,AN,22,400104,233,233,131,A,ADLD,380015,12/30/2017,12/28/2017,2/18/2018,4581,2/21/2018,15
2869267,AN,17,800001,233,233,131,C,ADLD,812002,1/24/2018,12/7/2017,2/14/2018,4410,2/17/2018,14
2884344,AN,2,110018,233,233,131,A,ADLD,110019,8/16/2017,7/21/2017,2/19/2018,4147,2/24/2018,11
2884896,AE,12,302006,233,233,228,A,ADLD,302012,4/28/2017,4/27/2017,2/19/2018,4456,2/21/2018,9
2894445,C,2,110018,233,233,228,A,ADLD,110009,5/2/2017,1/7/2017,2/21/2018,4550,2/28/2018,11
2900096,AN,2,110018,233,233,131,A,ADLD,110053,8/5/2017,9/28/2016,2/23/2018,4147,2/26/2018,17
2871619,AN,2,110018,233,233,131,A,ADLD,110031,2/17/2017,2/16/2017,2/14/2018,4147,3/9/2018,12
2947873,C,2,110018,233,233,228,A,ADLD,201010,10/20/2017,1/15/2017,3/6/2018,4091,3/8/2018,13
2912731,AJ,4,600024,233,233,131,A,ADLD,600003,6/9/2017,6/9/2017,2/27/2018,4482,3/3/2018,12
2971190,AN,22,400104,233,233,131,A,ADLD,401209,4/10/2017,4/8/2017,3/12/2018,4581,3/13/2018,17
2930637,S,3,560011,233,233,228,B,ADLD,585401,2/15/2018,5/22/2017,3/2/2018,4400,3/6/2018,16
2957924,C,7,500004,233,233,228,A,ADLD,500011,2/13/2018,8/11/2017,3/9/2018,4477,3/15/2018,12
2981659,AN,7,500004,233,233,131,D,ADLD,509216,5/11/2017,5/5/2017,3/15/2018,4403,3/18/2018,12
2977474,AN,22,400104,233,233,131,B,ADLD,452010,8/4/2017,8/3/2017,3/13/2018,4581,3/17/2018,19
2996432,AN,22,400104,233,233,131,A,ADLD,400101,4/23/2017,4/22/2017,3/19/2018,4581,3/23/2018,12
2998177,AJ,21,110015,233,233,131,B,ADLD,180002,7/6/2017,5/3/2017,3/19/2018,4580,3/24/2018,15
3017940,AN,26,560066,233,233,228,A,ADLD,603103,3/2/2018,2/27/2018,3/25/2018,5001,3/27/2018,9
3025779,AA,24,110092,233,233,131,B,ADLD,122107,10/6/2017,12/10/2016,3/27/2018,4150,3/31/2018,15
3041244,AN,21,110015,233,233,131,B,ADLD,132001,2/7/2018,2/5/2018,3/31/2018,4580,4/7/2018,11
3063925,AN,26,560066,233,233,131,A,ADLD,560066,10/7/2017,3/16/2017,4/7/2018,5001,4/13/2018,10
3052131,AJ,27,110034,233,233,131,A,ADLD,226002,11/4/2017,11/4/2017,4/3/2018,4388,4/5/2018,12
2981223,S,24,110092,233,233,131,A,ADLD,110009,4/20/2017,4/19/2017,3/14/2018,4432,3/20/2018,28
3044547,J,2,110018,233,233,131,C,ADLD,530041,7/9/2017,7/1/2017,4/1/2018,5138,4/8/2018,22
3080848,C,2,110018,233,233,131,A,ADLD,110018,12/21/2017,12/18/2017,4/13/2018,4550,4/20/2018,11
2908328,AN,22,400104,233,245,131,A,ADLD,380054,1/4/2018,1/13/2018,2/26/2018,4581,3/24/2018,12
3030449,S,7,500004,233,233,228,A,ADLD,500044,2/5/2018,10/26/2016,3/28/2018,4479,4/13/2018,8
3065460,H,1,400059,308,233,228,A,ADLD,400068,3/23/2018,10/30/2016,4/8/2018,4011,4/16/2018,22
3004421,Y,26,560066,233,233,131,A,ADLD,600053,11/11/2017,11/11/2017,3/21/2018,5001,3/30/2018,14
3036011,AD,1,400059,233,233,131,A,ADLD,700106,2/4/2017,1/30/2017,3/29/2018,4011,4/6/2018,13
2948767,AI,12,302006,233,233,131,B,ADLD,313001,1/27/2018,1/27/2018,3/7/2018,4407,3/10/2018,14
3006535,AJ,6,160059,233,233,131,C,ADLD,141001,9/28/2017,9/28/2017,3/22/2018,4437,3/30/2018,13
2835814,AJ,2,110018,233,233,131,A,ADLD,110032,5/14/2017,5/14/2017,2/3/2018,4388,2/8/2018,9
2837571,AJ,10,226010,233,233,228,B,ADLD,284001,11/4/2017,1/16/2017,2/4/2018,4444,2/12/2018,17
2859365,AI,5,380009,233,233,131,A,ADLD,382350,1/29/2018,1/29/2018,2/10/2018,4422,2/28/2018,14
2904345,AN,21,110015,233,233,131,B,ADLD,180001,3/14/2017,2/3/2017,2/24/2018,4580,3/1/2018,12
2957679,AJ,8,700064,233,233,131,A,ADLD,700016,5/5/2017,5/5/2017,3/8/2018,4499,3/10/2018,11
2953836,S,7,500004,233,233,131,B,ADLD,522503,6/27/2017,6/22/2017,3/8/2018,4479,3/13/2018,17
3004357,AA,24,110092,233,233,131,B,ADLD,243005,10/11/2017,9/4/2017,3/21/2018,4150,3/23/2018,11
3058350,AN,21,110015,233,233,131,A,ADLD,110059,10/14/2017,10/11/2017,4/5/2018,4580,4/10/2018,8
2941178,AE,3,560011,233,245,131,A,ADLD,560061,6/12/2017,6/11/2017,3/5/2018,4463,3/13/2018,11
2857264,K,3,560011,233,233,228,A,ADLD,560068,10/26/2017,9/26/2017,2/9/2018,4464,2/12/2018,16
2831226,AJ,4,600024,233,233,131,A,ADLD,600085,12/21/2017,12/21/2017,2/2/2018,4482,2/5/2018,10
2820384,N,10,226010,233,233,131,B,ADLD,282005,11/19/2017,8/12/2017,1/30/2018,4008,2/6/2018,18
2871766,AJ,6,160059,233,233,228,C,ADLD,141010,5/9/2017,8/19/2016,2/14/2018,4437,3/5/2018,11
3063006,C,9,411016,233,233,131,A,ADLD,411057,8/31/2016,5/11/2016,4/7/2018,4548,4/13/2018,14
3044497,AM,2,110018,233,233,228,C,ADLD,247001,2/13/2018,2/6/2018,4/1/2018,4092,4/13/2018,20
3058834,AJ,27,110034,233,233,228,C,ADLD,247001,3/19/2018,5/28/2017,4/5/2018,4388,4/13/2018,15
2839438,G,3,560011,233,233,131,B,ADLD,580028,6/29/2017,6/29/2017,2/5/2018,4466,2/10/2018,16
2988435,AE,2,110018,233,233,228,C,ADLD,332001,2/7/2018,8/17/2017,3/16/2018,4093,3/19/2018,16
2970647,AN,22,400104,233,233,131,B,ADLD,360005,5/23/2017,5/19/2017,3/12/2018,4581,3/15/2018,17
3039745,AN,22,400104,233,233,131,C,ADLD,492007,2/5/2018,2/2/2018,3/30/2018,4581,4/9/2018,15
3051304,C,2,110018,233,233,228,A,ADLD,110085,2/27/2018,3/14/2017,4/3/2018,4550,4/18/2018,11
2831602,AN,21,110015,233,233,131,A,ADLD,110026,11/28/2017,11/27/2017,2/2/2018,4580,2/5/2018,8
2869261,C,2,110018,233,233,228,A,ADLD,110029,12/23/2017,12/28/2016,2/14/2018,4091,2/19/2018,13
2839822,AJ,12,302006,233,233,228,B,ADLD,334001,1/7/2018,8/3/2017,2/5/2018,4407,2/19/2018,13
2846509,AJ,2,110018,233,233,131,A,ADLD,121006,2/4/2018,1/29/2018,2/6/2018,4388,2/10/2018,17
2921191,AN,3,560011,233,233,131,B,ADLD,561203,10/23/2017,10/21/2017,2/27/2018,4467,3/6/2018,12
2971045,AA,24,110092,233,233,131,A,ADLD,421503,4/22/2017,4/8/2017,3/12/2018,4150,3/22/2018,12
3027591,AJ,27,110034,233,233,228,B,ADLD,305001,2/28/2018,1/25/2018,3/27/2018,4388,3/28/2018,14
3055673,AN,26,560066,233,233,131,C,ADLD,635751,12/7/2017,12/5/2017,4/5/2018,5001,4/9/2018,11
3038373,C,12,302006,233,233,131,B,ADLD,324007,3/8/2018,12/30/2017,3/30/2018,4453,4/5/2018,16
2889091,AN,3,560011,308,245,131,A,ADLD,560066,5/24/2017,5/24/2017,2/20/2018,4467,2/28/2018,9
2968730,C,3,560011,233,245,131,A,ADLD,560018,12/18/2017,12/14/2017,3/10/2018,4461,3/17/2018,11
3018172,AN,21,110015,233,245,131,A,ADLD,110009,4/15/2017,4/13/2017,3/25/2018,4580,3/28/2018,9
2863536,AN,2,110018,233,233,131,A,ADLD,122002,2/26/2017,2/21/2017,2/12/2018,4147,2/18/2018,10
2855484,AA,2,110018,233,233,131,A,ADLD,122002,12/11/2017,11/16/2017,2/9/2018,4150,2/15/2018,12
3019453,D,2,110018,308,233,131,A,ADLD,122002,9/8/2017,9/5/2017,3/26/2018,4149,4/12/2018,14
3091045,AJ,27,110034,233,233,228,A,ADLD,122002,1/22/2018,12/31/2017,4/17/2018,4388,4/19/2018,10
2880663,AJ,5,380009,233,245,228,B,ADLD,390002,6/9/2017,5/9/2017,2/17/2018,4422,2/23/2018,12
2833250,AJ,2,110018,233,233,228,A,ADLD,201004,8/13/2017,12/17/2017,2/2/2018,4388,2/8/2018,9
2995977,AJ,6,160059,233,233,131,B,ADLD,160018,7/1/2017,6/30/2017,3/19/2018,4437,3/23/2018,11
3038013,AN,21,110015,233,233,131,C,ADLD,263153,4/15/2017,4/8/2017,3/30/2018,4580,4/5/2018,10
2907884,AI,5,380009,233,245,131,A,ADLD,380061,2/22/2018,2/22/2018,2/26/2018,4422,3/6/2018,14
2967777,AN,22,400104,233,233,131,A,ADLD,380028,3/25/2017,3/16/2017,3/10/2018,4581,3/14/2018,9
2996292,AA,11,641012,233,233,131,B,ADLD,641604,9/8/2017,9/4/2017,3/19/2018,4498,3/22/2018,13
2901269,AN,4,600024,233,233,131,B,ADLD,600048,4/22/2017,4/20/2017,2/23/2018,4490,2/26/2018,12
2994607,C,2,110018,233,233,228,A,ADLD,121008,1/24/2018,1/14/2018,3/19/2018,4550,3/24/2018,10
2846771,AA,4,600024,233,233,228,A,ADLD,600118,10/24/2017,12/23/2015,2/6/2018,4485,2/8/2018,13
3059881,C,2,110018,233,245,131,A,ADLD,110030,12/11/2016,12/11/2016,4/6/2018,4550,4/10/2018,13
2970635,C,7,500004,233,233,228,A,ADLD,500072,9/25/2017,9/11/2017,3/12/2018,4477,3/16/2018,11
3063040,AJ,25,560037,233,233,131,A,ADLD,560016,9/21/2017,10/2/2016,4/7/2018,4460,4/11/2018,10
2824819,AE,2,110018,233,233,131,A,ADLD,110035,9/29/2017,9/28/2017,1/31/2018,4093,2/1/2018,10
2832837,AA,2,110018,233,233,131,A,ADLD,201306,1/27/2018,1/25/2018,2/2/2018,4150,2/6/2018,15
2882154,AN,3,560011,233,233,131,A,ADLD,560048,11/23/2017,11/22/2017,2/17/2018,4467,2/19/2018,9
2872232,AN,21,110015,233,233,131,B,ADLD,123401,1/16/2018,1/14/2018,2/15/2018,4580,2/19/2018,21
2875130,AE,2,110018,233,233,131,A,ADLD,110019,2/28/2017,2/28/2017,2/15/2018,4093,2/18/2018,12
2855176,AI,6,160059,233,233,131,B,ADLD,133001,12/13/2017,12/13/2017,2/9/2018,4437,2/18/2018,10
2907381,AE,8,700064,233,233,131,A,ADLD,700039,9/18/2017,8/16/2017,2/26/2018,4508,2/27/2018,10
2925908,AM,2,110018,233,233,228,A,ADLD,110029,2/12/2018,2/2/2018,2/28/2018,4092,3/1/2018,13
2906198,AD,6,160059,233,233,131,B,ADLD,134113,1/23/2018,1/21/2018,2/25/2018,4443,2/27/2018,12
2835653,AN,21,110015,233,233,131,A,ADLD,110035,1/28/2018,1/3/2018,2/3/2018,4580,2/28/2018,10
2940791,AN,21,110015,233,233,131,B,ADLD,202001,7/11/2017,2/19/2017,3/5/2018,4580,3/9/2018,10
2949894,AJ,2,110018,233,233,131,A,ADLD,110053,9/2/2017,8/29/2017,3/7/2018,4388,3/10/2018,11
2976462,C,3,560011,233,233,131,A,ADLD,560078,3/19/2017,2/14/2017,3/13/2018,4461,3/19/2018,13
2932386,AJ,4,600024,233,233,131,A,ADLD,600124,6/11/2017,6/11/2017,3/3/2018,4482,3/13/2018,12
3007785,AJ,23,400001,233,233,228,A,ADLD,400031,2/14/2018,2/6/2018,3/22/2018,4398,3/27/2018,9
3004211,C,6,160059,233,233,131,B,ADLD,144003,4/11/2017,4/5/2017,3/21/2018,4549,3/23/2018,13
3005923,AN,26,560066,233,233,131,A,ADLD,560103,5/5/2017,5/4/2017,3/22/2018,5001,3/28/2018,11
2969658,AQ,12,302006,233,233,131,B,ADLD,305001,7/14/2017,6/29/2017,3/11/2018,4392,3/17/2018,17
3004061,AN,22,400104,233,233,131,B,ADLD,453441,8/18/2017,8/16/2017,3/21/2018,4581,3/31/2018,16
2873555,AN,22,400104,233,233,131,B,ADLD,431602,12/18/2017,10/14/2017,2/15/2018,4581,2/28/2018,11
2861818,AA,1,400059,233,233,131,A,ADLD,400092,3/26/2017,3/17/2017,2/12/2018,4012,2/21/2018,14
2973462,AM,7,500004,233,233,131,D,ADLD,505330,10/19/2017,10/18/2017,3/13/2018,4486,3/17/2018,8
2994729,AN,21,110015,233,233,131,A,ADLD,110062,7/6/2017,7/4/2017,3/19/2018,4580,3/21/2018,8
3002246,AN,8,700064,233,233,131,C,ADLD,751030,7/15/2017,7/11/2017,3/21/2018,4508,4/10/2018,13
2827021,AN,22,400104,233,233,131,B,ADLD,410206,12/26/2017,8/19/2017,2/1/2018,4581,2/6/2018,13
3065347,AN,26,560066,233,245,228,A,ADLD,560095,12/29/2017,9/17/2017,4/7/2018,5001,4/9/2018,13
2901229,AN,8,700064,233,233,131,A,ADLD,700029,7/28/2017,7/26/2017,2/23/2018,4508,2/26/2018,9
3052675,AN,21,110015,233,233,131,C,ADLD,141015,12/22/2017,12/18/2017,4/4/2018,4580,4/6/2018,12
2831889,AJ,10,226010,233,233,228,A,ADLD,226001,8/21/2017,8/21/2017,2/2/2018,4444,2/25/2018,14
3026931,AJ,7,500004,233,233,228,A,ADLD,500035,4/30/2017,9/30/2016,3/27/2018,4474,4/8/2018,9
2837175,J,3,560011,233,233,131,A,ADLD,560016,8/9/2017,8/2/2017,2/3/2018,4415,2/4/2018,16
2884046,AN,21,110015,233,233,228,A,ADLD,302012,1/10/2018,3/31/2017,2/18/2018,4580,2/21/2018,8
2861911,AA,2,110018,233,233,228,A,ADLD,110020,4/27/2017,2/2/2017,2/12/2018,4150,2/22/2018,14
2882385,AJ,3,560011,233,233,228,A,ADLD,560001,12/4/2017,10/17/2017,2/17/2018,4460,2/20/2018,6
2905287,AN,22,400104,233,233,131,A,ADLD,380058,10/4/2017,9/30/2017,2/24/2018,4581,2/28/2018,10
2870202,AJ,2,110018,233,233,131,A,ADLD,110014,1/30/2018,1/28/2018,2/14/2018,4388,2/19/2018,13
